Geoneutrinos, in eV^-1 cm^-2 s^-1

    Energy [eV]        Flux 
   3.0505000e+06   1.5590000e-01
   3.0515000e+06   1.5567000e-01
   3.0525000e+06   1.5545000e-01
   3.0535000e+06   1.5523000e-01
   3.0545000e+06   1.5500000e-01
   3.0555000e+06   1.5478000e-01
   3.0565000e+06   1.5455000e-01
   3.0575000e+06   1.5433000e-01
   3.0585000e+06   1.5411000e-01
   3.0595000e+06   1.5388000e-01
   3.0605000e+06   1.5366000e-01
   3.0615000e+06   1.5343000e-01
   3.0625000e+06   1.5321000e-01
   3.0635000e+06   1.5298000e-01
   3.0645000e+06   1.5276000e-01
   3.0655000e+06   1.5253000e-01
   3.0665000e+06   1.5231000e-01
   3.0675000e+06   1.5208000e-01
   3.0685000e+06   1.5186000e-01
   3.0695000e+06   1.5163000e-01
   3.0705000e+06   1.5140000e-01
   3.0715000e+06   1.5118000e-01
   3.0725000e+06   1.5095000e-01
   3.0735000e+06   1.5073000e-01
   3.0745000e+06   1.5050000e-01
   3.0755000e+06   1.5027000e-01
   3.0765000e+06   1.5005000e-01
   3.0775000e+06   1.4982000e-01
   3.0785000e+06   1.4959000e-01
   3.0795000e+06   1.4937000e-01
   3.0805000e+06   1.4914000e-01
   3.0815000e+06   1.4891000e-01
   3.0825000e+06   1.4869000e-01
   3.0835000e+06   1.4846000e-01
   3.0845000e+06   1.4823000e-01
   3.0855000e+06   1.4800000e-01
   3.0865000e+06   1.4778000e-01
   3.0875000e+06   1.4755000e-01
   3.0885000e+06   1.4732000e-01
   3.0895000e+06   1.4709000e-01
   3.0905000e+06   1.4687000e-01
   3.0915000e+06   1.4664000e-01
   3.0925000e+06   1.4641000e-01
   3.0935000e+06   1.4618000e-01
   3.0945000e+06   1.4595000e-01
   3.0955000e+06   1.4573000e-01
   3.0965000e+06   1.4550000e-01
   3.0975000e+06   1.4527000e-01
   3.0985000e+06   1.4504000e-01
   3.0995000e+06   1.4481000e-01
   3.1005000e+06   1.4458000e-01
   3.1015000e+06   1.4435000e-01
   3.1025000e+06   1.4412000e-01
   3.1035000e+06   1.4390000e-01
   3.1045000e+06   1.4367000e-01
   3.1055000e+06   1.4344000e-01
   3.1065000e+06   1.4321000e-01
   3.1075000e+06   1.4298000e-01
   3.1085000e+06   1.4275000e-01
   3.1095000e+06   1.4252000e-01
   3.1105000e+06   1.4229000e-01
   3.1115000e+06   1.4206000e-01
   3.1125000e+06   1.4183000e-01
   3.1135000e+06   1.4160000e-01
   3.1145000e+06   1.4137000e-01
   3.1155000e+06   1.4114000e-01
   3.1165000e+06   1.4091000e-01
   3.1175000e+06   1.4068000e-01
   3.1185000e+06   1.4045000e-01
   3.1195000e+06   1.4022000e-01
   3.1205000e+06   1.3999000e-01
   3.1215000e+06   1.3976000e-01
   3.1225000e+06   1.3953000e-01
   3.1235000e+06   1.3929000e-01
   3.1245000e+06   1.3906000e-01
   3.1255000e+06   1.3883000e-01
   3.1265000e+06   1.3860000e-01
   3.1275000e+06   1.3837000e-01
   3.1285000e+06   1.3814000e-01
   3.1295000e+06   1.3791000e-01
   3.1305000e+06   1.3768000e-01
   3.1315000e+06   1.3744000e-01
   3.1325000e+06   1.3721000e-01
   3.1335000e+06   1.3698000e-01
   3.1345000e+06   1.3675000e-01
   3.1355000e+06   1.3652000e-01
   3.1365000e+06   1.3629000e-01
   3.1375000e+06   1.3605000e-01
   3.1385000e+06   1.3582000e-01
   3.1395000e+06   1.3559000e-01
   3.1405000e+06   1.3536000e-01
   3.1415000e+06   1.3513000e-01
   3.1425000e+06   1.3489000e-01
   3.1435000e+06   1.3466000e-01
   3.1445000e+06   1.3443000e-01
   3.1455000e+06   1.3420000e-01
   3.1465000e+06   1.3396000e-01
   3.1475000e+06   1.3373000e-01
   3.1485000e+06   1.3350000e-01
   3.1495000e+06   1.3327000e-01
   3.1505000e+06   1.3303000e-01
   3.1515000e+06   1.3280000e-01
   3.1525000e+06   1.3257000e-01
   3.1535000e+06   1.3233000e-01
   3.1545000e+06   1.3210000e-01
   3.1555000e+06   1.3187000e-01
   3.1565000e+06   1.3163000e-01
   3.1575000e+06   1.3140000e-01
   3.1585000e+06   1.3117000e-01
   3.1595000e+06   1.3093000e-01
   3.1605000e+06   1.3070000e-01
   3.1615000e+06   1.3047000e-01
   3.1625000e+06   1.3023000e-01
   3.1635000e+06   1.3000000e-01
   3.1645000e+06   1.2976000e-01
   3.1655000e+06   1.2953000e-01
   3.1665000e+06   1.2930000e-01
   3.1675000e+06   1.2906000e-01
   3.1685000e+06   1.2883000e-01
   3.1695000e+06   1.2859000e-01
   3.1705000e+06   1.2836000e-01
   3.1715000e+06   1.2813000e-01
   3.1725000e+06   1.2789000e-01
   3.1735000e+06   1.2766000e-01
   3.1745000e+06   1.2742000e-01
   3.1755000e+06   1.2719000e-01
   3.1765000e+06   1.2695000e-01
   3.1775000e+06   1.2672000e-01
   3.1785000e+06   1.2648000e-01
   3.1795000e+06   1.2625000e-01
   3.1805000e+06   1.2601000e-01
   3.1815000e+06   1.2578000e-01
   3.1825000e+06   1.2554000e-01
   3.1835000e+06   1.2531000e-01
   3.1845000e+06   1.2507000e-01
   3.1855000e+06   1.2484000e-01
   3.1865000e+06   1.2460000e-01
   3.1875000e+06   1.2437000e-01
   3.1885000e+06   1.2413000e-01
   3.1895000e+06   1.2390000e-01
   3.1905000e+06   1.2366000e-01
   3.1915000e+06   1.2343000e-01
   3.1925000e+06   1.2319000e-01
   3.1935000e+06   1.2296000e-01
   3.1945000e+06   1.2272000e-01
   3.1955000e+06   1.2248000e-01
   3.1965000e+06   1.2225000e-01
   3.1975000e+06   1.2201000e-01
   3.1985000e+06   1.2178000e-01
   3.1995000e+06   1.2154000e-01
   3.2005000e+06   1.2130000e-01
   3.2015000e+06   1.2107000e-01
   3.2025000e+06   1.2083000e-01
   3.2035000e+06   1.2060000e-01
   3.2045000e+06   1.2036000e-01
   3.2055000e+06   1.2012000e-01
   3.2065000e+06   1.1989000e-01
   3.2075000e+06   1.1965000e-01
   3.2085000e+06   1.1941000e-01
   3.2095000e+06   1.1918000e-01
   3.2105000e+06   1.1894000e-01
   3.2115000e+06   1.1870000e-01
   3.2125000e+06   1.1847000e-01
   3.2135000e+06   1.1823000e-01
   3.2145000e+06   1.1799000e-01
   3.2155000e+06   1.1775000e-01
   3.2165000e+06   1.1752000e-01
   3.2175000e+06   1.1728000e-01
   3.2185000e+06   1.1704000e-01
   3.2195000e+06   1.1681000e-01
   3.2205000e+06   1.1657000e-01
   3.2215000e+06   1.1633000e-01
   3.2225000e+06   1.1609000e-01
   3.2235000e+06   1.1586000e-01
   3.2245000e+06   1.1562000e-01
   3.2255000e+06   1.1538000e-01
   3.2265000e+06   1.1514000e-01
   3.2275000e+06   1.1490000e-01
   3.2285000e+06   1.1467000e-01
   3.2295000e+06   1.1443000e-01
   3.2305000e+06   1.1419000e-01
   3.2315000e+06   1.1395000e-01
   3.2325000e+06   1.1371000e-01
   3.2335000e+06   1.1347000e-01
   3.2345000e+06   1.1324000e-01
   3.2355000e+06   1.1300000e-01
   3.2365000e+06   1.1276000e-01
   3.2375000e+06   1.1252000e-01
   3.2385000e+06   1.1228000e-01
   3.2395000e+06   1.1204000e-01
   3.2405000e+06   1.1180000e-01
   3.2415000e+06   1.1156000e-01
   3.2425000e+06   1.1133000e-01
   3.2435000e+06   1.1109000e-01
   3.2445000e+06   1.1085000e-01
   3.2455000e+06   1.1061000e-01
   3.2465000e+06   1.1037000e-01
   3.2475000e+06   1.1013000e-01
   3.2485000e+06   1.0989000e-01
   3.2495000e+06   1.0965000e-01
   3.2505000e+06   1.0941000e-01
   3.2515000e+06   1.0917000e-01
   3.2525000e+06   1.0893000e-01
   3.2535000e+06   1.0869000e-01
   3.2545000e+06   1.0845000e-01
   3.2555000e+06   1.0821000e-01
   3.2565000e+06   1.0797000e-01
   3.2575000e+06   1.0773000e-01
   3.2585000e+06   1.0749000e-01
   3.2595000e+06   1.0725000e-01
   3.2605000e+06   1.0701000e-01
   3.2615000e+06   1.0677000e-01
   3.2625000e+06   1.0653000e-01
   3.2635000e+06   1.0629000e-01
   3.2645000e+06   1.0605000e-01
   3.2655000e+06   1.0581000e-01
   3.2665000e+06   1.0556000e-01
   3.2675000e+06   1.0532000e-01
   3.2685000e+06   1.0508000e-01
   3.2695000e+06   1.0484000e-01
   3.2705000e+06   1.0460000e-01
   3.2715000e+06   1.0436000e-01
   3.2725000e+06   9.0093000e-05
   3.2735000e+06   9.0053000e-05
   3.2745000e+06   9.0012000e-05
   3.2755000e+06   8.9972000e-05
   3.2765000e+06   8.9931000e-05
   3.2775000e+06   8.9891000e-05
   3.2785000e+06   8.9850000e-05
   3.2795000e+06   8.9809000e-05
   3.2805000e+06   8.9768000e-05
   3.2815000e+06   8.9727000e-05
   3.2825000e+06   8.9686000e-05
   3.2835000e+06   8.9645000e-05
   3.2845000e+06   8.9604000e-05
   3.2855000e+06   8.9563000e-05
   3.2865000e+06   8.9522000e-05
   3.2875000e+06   8.9481000e-05
   3.2885000e+06   8.9439000e-05
   3.2895000e+06   8.9398000e-05
   3.2905000e+06   8.9356000e-05
   3.2915000e+06   8.9315000e-05
   3.2925000e+06   8.9273000e-05
   3.2935000e+06   8.9232000e-05
   3.2945000e+06   8.9190000e-05
   3.2955000e+06   8.9148000e-05
   3.2965000e+06   8.9106000e-05
   3.2975000e+06   8.9064000e-05
   3.2985000e+06   8.9022000e-05
   3.2995000e+06   8.8981000e-05
   3.3005000e+06   8.8938000e-05
   3.3015000e+06   8.8896000e-05
   3.3025000e+06   8.8854000e-05
   3.3035000e+06   8.8812000e-05
   3.3045000e+06   8.8770000e-05
   3.3055000e+06   8.8727000e-05
   3.3065000e+06   8.8685000e-05
   3.3075000e+06   8.8642000e-05
   3.3085000e+06   8.8600000e-05
   3.3095000e+06   8.8557000e-05
   3.3105000e+06   8.8515000e-05
   3.3115000e+06   8.8472000e-05
   3.3125000e+06   8.8429000e-05
   3.3135000e+06   8.8386000e-05
   3.3145000e+06   8.8343000e-05
   3.3155000e+06   8.8300000e-05
   3.3165000e+06   8.8257000e-05
   3.3175000e+06   8.8214000e-05
   3.3185000e+06   8.8171000e-05
   3.3195000e+06   8.8128000e-05
   3.3205000e+06   8.8085000e-05
   3.3215000e+06   8.8041000e-05
   3.3225000e+06   8.7998000e-05
   3.3235000e+06   8.7954000e-05
   3.3245000e+06   8.7911000e-05
   3.3255000e+06   8.7867000e-05
   3.3265000e+06   8.7824000e-05
   3.3275000e+06   8.7780000e-05
   3.3285000e+06   8.7736000e-05
   3.3295000e+06   8.7692000e-05
   3.3305000e+06   8.7649000e-05
   3.3315000e+06   8.7605000e-05
   3.3325000e+06   8.7561000e-05
   3.3335000e+06   8.7517000e-05
   3.3345000e+06   8.7473000e-05
   3.3355000e+06   8.7428000e-05
   3.3365000e+06   8.7384000e-05
   3.3375000e+06   8.7340000e-05
   3.3385000e+06   8.7296000e-05
   3.3395000e+06   8.7251000e-05
   3.3405000e+06   8.7207000e-05
   3.3415000e+06   8.7162000e-05
   3.3425000e+06   8.7118000e-05
   3.3435000e+06   8.7073000e-05
   3.3445000e+06   8.7028000e-05
   3.3455000e+06   8.6983000e-05
   3.3465000e+06   8.6939000e-05
   3.3475000e+06   8.6894000e-05
   3.3485000e+06   8.6849000e-05
   3.3495000e+06   8.6804000e-05
   3.3505000e+06   8.6759000e-05
   3.3515000e+06   8.6714000e-05
   3.3525000e+06   8.6669000e-05
   3.3535000e+06   8.6623000e-05
   3.3545000e+06   8.6578000e-05
   3.3555000e+06   8.6533000e-05
   3.3565000e+06   8.6487000e-05
   3.3575000e+06   8.6442000e-05
   3.3585000e+06   8.6396000e-05
   3.3595000e+06   8.6351000e-05
   3.3605000e+06   8.6305000e-05
   3.3615000e+06   8.6259000e-05
   3.3625000e+06   8.6214000e-05
   3.3635000e+06   8.6168000e-05
   3.3645000e+06   8.6122000e-05
   3.3655000e+06   8.6076000e-05
   3.3665000e+06   8.6030000e-05
   3.3675000e+06   8.5984000e-05
   3.3685000e+06   8.5938000e-05
   3.3695000e+06   8.5892000e-05
   3.3705000e+06   8.5846000e-05
   3.3715000e+06   8.5799000e-05
   3.3725000e+06   8.5753000e-05
   3.3735000e+06   8.5707000e-05
   3.3745000e+06   8.5660000e-05
   3.3755000e+06   8.5614000e-05
   3.3765000e+06   8.5567000e-05
   3.3775000e+06   8.5520000e-05
   3.3785000e+06   8.5474000e-05
   3.3795000e+06   8.5427000e-05
   3.3805000e+06   8.5380000e-05
   3.3815000e+06   8.5333000e-05
   3.3825000e+06   8.5286000e-05
   3.3835000e+06   8.5239000e-05
   3.3845000e+06   8.5192000e-05
   3.3855000e+06   8.5145000e-05
   3.3865000e+06   8.5098000e-05
   3.3875000e+06   8.5051000e-05
   3.3885000e+06   8.5004000e-05
   3.3895000e+06   8.4956000e-05
   3.3905000e+06   8.4909000e-05
   3.3915000e+06   8.4862000e-05
   3.3925000e+06   8.4814000e-05
   3.3935000e+06   8.4767000e-05
   3.3945000e+06   8.4719000e-05
   3.3955000e+06   8.4671000e-05
   3.3965000e+06   8.4624000e-05
   3.3975000e+06   8.4576000e-05
   3.3985000e+06   8.4528000e-05
   3.3995000e+06   8.4480000e-05
   3.4005000e+06   8.4432000e-05
   3.4015000e+06   8.4384000e-05
   3.4025000e+06   8.4336000e-05
   3.4035000e+06   8.4288000e-05
   3.4045000e+06   8.4240000e-05
   3.4055000e+06   8.4192000e-05
   3.4065000e+06   8.4143000e-05
   3.4075000e+06   8.4095000e-05
   3.4085000e+06   8.4046000e-05
   3.4095000e+06   8.3998000e-05
   3.4105000e+06   8.3949000e-05
   3.4115000e+06   8.3901000e-05
   3.4125000e+06   8.3852000e-05
   3.4135000e+06   8.3804000e-05
   3.4145000e+06   8.3755000e-05
   3.4155000e+06   8.3706000e-05
   3.4165000e+06   8.3657000e-05
   3.4175000e+06   8.3608000e-05
   3.4185000e+06   8.3559000e-05
   3.4195000e+06   8.3510000e-05
   3.4205000e+06   8.3461000e-05
   3.4215000e+06   8.3412000e-05
   3.4225000e+06   8.3363000e-05
   3.4235000e+06   8.3314000e-05
   3.4245000e+06   8.3264000e-05
   3.4255000e+06   8.3215000e-05
   3.4265000e+06   8.3166000e-05
   3.4275000e+06   8.3116000e-05
   3.4285000e+06   8.3067000e-05
   3.4295000e+06   8.3017000e-05
   3.4305000e+06   8.2967000e-05
   3.4315000e+06   8.2918000e-05
   3.4325000e+06   8.2868000e-05
   3.4335000e+06   8.2818000e-05
   3.4345000e+06   8.2768000e-05
   3.4355000e+06   8.2718000e-05
   3.4365000e+06   8.2668000e-05
   3.4375000e+06   8.2618000e-05
   3.4385000e+06   8.2568000e-05
   3.4395000e+06   8.2518000e-05
   3.4405000e+06   8.2468000e-05
   3.4415000e+06   8.2418000e-05
   3.4425000e+06   8.2367000e-05
   3.4435000e+06   8.2317000e-05
   3.4445000e+06   8.2266000e-05
   3.4455000e+06   8.2216000e-05
   3.4465000e+06   8.2165000e-05
   3.4475000e+06   8.2115000e-05
   3.4485000e+06   8.2064000e-05
   3.4495000e+06   8.2014000e-05
   3.4505000e+06   8.1963000e-05
   3.4515000e+06   8.1912000e-05
   3.4525000e+06   8.1861000e-05
   3.4535000e+06   8.1810000e-05
   3.4545000e+06   8.1759000e-05
   3.4555000e+06   8.1708000e-05
   3.4565000e+06   8.1657000e-05
   3.4575000e+06   8.1606000e-05
   3.4585000e+06   8.1555000e-05
   3.4595000e+06   8.1504000e-05
   3.4605000e+06   8.1452000e-05
   3.4615000e+06   8.1401000e-05
   3.4625000e+06   8.1350000e-05
   3.4635000e+06   8.1298000e-05
   3.4645000e+06   8.1247000e-05
   3.4655000e+06   8.1195000e-05
   3.4665000e+06   8.1143000e-05
   3.4675000e+06   8.1092000e-05
   3.4685000e+06   8.1040000e-05
   3.4695000e+06   8.0988000e-05
   3.4705000e+06   8.0936000e-05
   3.4715000e+06   8.0884000e-05
   3.4725000e+06   8.0832000e-05
   3.4735000e+06   8.0780000e-05
   3.4745000e+06   8.0728000e-05
   3.4755000e+06   8.0676000e-05
   3.4765000e+06   8.0624000e-05
   3.4775000e+06   8.0572000e-05
   3.4785000e+06   8.0520000e-05
   3.4795000e+06   8.0467000e-05
   3.4805000e+06   8.0415000e-05
   3.4815000e+06   8.0362000e-05
   3.4825000e+06   8.0310000e-05
   3.4835000e+06   8.0257000e-05
   3.4845000e+06   8.0205000e-05
   3.4855000e+06   8.0152000e-05
   3.4865000e+06   8.0099000e-05
   3.4875000e+06   8.0047000e-05
   3.4885000e+06   7.9994000e-05
   3.4895000e+06   7.9941000e-05
   3.4905000e+06   7.9888000e-05
   3.4915000e+06   7.9835000e-05
   3.4925000e+06   7.9782000e-05
   3.4935000e+06   7.9729000e-05
   3.4945000e+06   7.9676000e-05
   3.4955000e+06   7.9623000e-05
   3.4965000e+06   7.9570000e-05
   3.4975000e+06   7.9516000e-05
   3.4985000e+06   7.9463000e-05
   3.4995000e+06   7.9409000e-05
   3.5005000e+06   7.9356000e-05
   3.5015000e+06   7.9303000e-05
   3.5025000e+06   7.9249000e-05
   3.5035000e+06   7.9195000e-05
   3.5045000e+06   7.9142000e-05
   3.5055000e+06   7.9088000e-05
   3.5065000e+06   7.9034000e-05
   3.5075000e+06   7.8980000e-05
   3.5085000e+06   7.8927000e-05
   3.5095000e+06   7.8873000e-05
   3.5105000e+06   7.8819000e-05
   3.5115000e+06   7.8765000e-05
   3.5125000e+06   7.8711000e-05
   3.5135000e+06   7.8656000e-05
   3.5145000e+06   7.8602000e-05
   3.5155000e+06   7.8548000e-05
   3.5165000e+06   7.8494000e-05
   3.5175000e+06   7.8439000e-05
   3.5185000e+06   7.8385000e-05
   3.5195000e+06   7.8331000e-05
   3.5205000e+06   7.8276000e-05
   3.5215000e+06   7.8222000e-05
   3.5225000e+06   7.8167000e-05
   3.5235000e+06   7.8112000e-05
   3.5245000e+06   7.8058000e-05
   3.5255000e+06   7.8003000e-05
   3.5265000e+06   7.7948000e-05
   3.5275000e+06   7.7893000e-05
   3.5285000e+06   7.7838000e-05
   3.5295000e+06   7.7783000e-05
   3.5305000e+06   7.7728000e-05
   3.5315000e+06   7.7673000e-05
   3.5325000e+06   7.7618000e-05
   3.5335000e+06   7.7563000e-05
   3.5345000e+06   7.7508000e-05
   3.5355000e+06   7.7453000e-05
   3.5365000e+06   7.7397000e-05
   3.5375000e+06   7.7342000e-05
   3.5385000e+06   7.7287000e-05
   3.5395000e+06   7.7231000e-05
   3.5405000e+06   7.7176000e-05
   3.5415000e+06   7.7120000e-05
   3.5425000e+06   7.7064000e-05
   3.5435000e+06   7.7009000e-05
   3.5445000e+06   7.6953000e-05
   3.5455000e+06   7.6897000e-05
   3.5465000e+06   7.6841000e-05
   3.5475000e+06   7.6786000e-05
   3.5485000e+06   7.6730000e-05
   3.5495000e+06   7.6674000e-05
   3.5505000e+06   7.6618000e-05
   3.5515000e+06   7.6562000e-05
   3.5525000e+06   7.6505000e-05
   3.5535000e+06   7.6449000e-05
   3.5545000e+06   7.6393000e-05
   3.5555000e+06   7.6337000e-05
   3.5565000e+06   7.6280000e-05
   3.5575000e+06   7.6224000e-05
   3.5585000e+06   7.6168000e-05
   3.5595000e+06   7.6111000e-05
   3.5605000e+06   7.6055000e-05
   3.5615000e+06   7.5998000e-05
   3.5625000e+06   7.5941000e-05
   3.5635000e+06   7.5885000e-05
   3.5645000e+06   7.5828000e-05
   3.5655000e+06   7.5771000e-05
   3.5665000e+06   7.5715000e-05
   3.5675000e+06   7.5658000e-05
   3.5685000e+06   7.5601000e-05
   3.5695000e+06   7.5544000e-05
   3.5705000e+06   7.5487000e-05
   3.5715000e+06   7.5430000e-05
   3.5725000e+06   7.5373000e-05
   3.5735000e+06   7.5315000e-05
   3.5745000e+06   7.5258000e-05
   3.5755000e+06   7.5201000e-05
   3.5765000e+06   7.5144000e-05
   3.5775000e+06   7.5086000e-05
   3.5785000e+06   7.5029000e-05
   3.5795000e+06   7.4971000e-05
   3.5805000e+06   7.4914000e-05
   3.5815000e+06   7.4856000e-05
   3.5825000e+06   7.4799000e-05
   3.5835000e+06   7.4741000e-05
   3.5845000e+06   7.4683000e-05
   3.5855000e+06   7.4626000e-05
   3.5865000e+06   7.4568000e-05
   3.5875000e+06   7.4510000e-05
   3.5885000e+06   7.4452000e-05
   3.5895000e+06   7.4394000e-05
   3.5905000e+06   7.4336000e-05
   3.5915000e+06   7.4278000e-05
   3.5925000e+06   7.4220000e-05
   3.5935000e+06   7.4162000e-05
   3.5945000e+06   7.4104000e-05
   3.5955000e+06   7.4046000e-05
   3.5965000e+06   7.3987000e-05
   3.5975000e+06   7.3929000e-05
   3.5985000e+06   7.3871000e-05
   3.5995000e+06   7.3812000e-05
   3.6005000e+06   7.3754000e-05
   3.6015000e+06   7.3695000e-05
   3.6025000e+06   7.3637000e-05
   3.6035000e+06   7.3578000e-05
   3.6045000e+06   7.3520000e-05
   3.6055000e+06   7.3461000e-05
   3.6065000e+06   7.3402000e-05
   3.6075000e+06   7.3343000e-05
   3.6085000e+06   7.3284000e-05
   3.6095000e+06   7.3226000e-05
   3.6105000e+06   7.3167000e-05
   3.6115000e+06   7.3108000e-05
   3.6125000e+06   7.3049000e-05
   3.6135000e+06   7.2990000e-05
   3.6145000e+06   7.2930000e-05
   3.6155000e+06   7.2871000e-05
   3.6165000e+06   7.2812000e-05
   3.6175000e+06   7.2753000e-05
   3.6185000e+06   7.2694000e-05
   3.6195000e+06   7.2634000e-05
   3.6205000e+06   7.2575000e-05
   3.6215000e+06   7.2515000e-05
   3.6225000e+06   7.2456000e-05
   3.6235000e+06   7.2396000e-05
   3.6245000e+06   7.2337000e-05
   3.6255000e+06   7.2277000e-05
   3.6265000e+06   7.2217000e-05
   3.6275000e+06   7.2158000e-05
   3.6285000e+06   7.2098000e-05
   3.6295000e+06   7.2038000e-05
   3.6305000e+06   7.1978000e-05
   3.6315000e+06   7.1918000e-05
   3.6325000e+06   7.1858000e-05
   3.6335000e+06   7.1798000e-05
   3.6345000e+06   7.1738000e-05
   3.6355000e+06   7.1678000e-05
   3.6365000e+06   7.1618000e-05
   3.6375000e+06   7.1558000e-05
   3.6385000e+06   7.1498000e-05
   3.6395000e+06   7.1438000e-05
   3.6405000e+06   7.1377000e-05
   3.6415000e+06   7.1317000e-05
   3.6425000e+06   7.1257000e-05
   3.6435000e+06   7.1196000e-05
   3.6445000e+06   7.1136000e-05
   3.6455000e+06   7.1075000e-05
   3.6465000e+06   7.1015000e-05
   3.6475000e+06   7.0954000e-05
   3.6485000e+06   7.0893000e-05
   3.6495000e+06   7.0833000e-05
   3.6505000e+06   7.0772000e-05
   3.6515000e+06   7.0711000e-05
   3.6525000e+06   7.0650000e-05
   3.6535000e+06   7.0589000e-05
   3.6545000e+06   7.0528000e-05
   3.6555000e+06   7.0467000e-05
   3.6565000e+06   7.0406000e-05
   3.6575000e+06   7.0345000e-05
   3.6585000e+06   7.0284000e-05
   3.6595000e+06   7.0223000e-05
   3.6605000e+06   7.0162000e-05
   3.6615000e+06   7.0101000e-05
   3.6625000e+06   7.0039000e-05
   3.6635000e+06   6.9978000e-05
   3.6645000e+06   6.9917000e-05
   3.6655000e+06   6.9855000e-05
   3.6665000e+06   6.9794000e-05
   3.6675000e+06   6.9732000e-05
   3.6685000e+06   6.9671000e-05
   3.6695000e+06   6.9609000e-05
   3.6705000e+06   6.9548000e-05
   3.6715000e+06   6.9486000e-05
   3.6725000e+06   6.9424000e-05
   3.6735000e+06   6.9363000e-05
   3.6745000e+06   6.9301000e-05
   3.6755000e+06   6.9239000e-05
   3.6765000e+06   6.9177000e-05
   3.6775000e+06   6.9115000e-05
   3.6785000e+06   6.9053000e-05
   3.6795000e+06   6.8991000e-05
   3.6805000e+06   6.8929000e-05
   3.6815000e+06   6.8867000e-05
   3.6825000e+06   6.8805000e-05
   3.6835000e+06   6.8743000e-05
   3.6845000e+06   6.8680000e-05
   3.6855000e+06   6.8618000e-05
   3.6865000e+06   6.8556000e-05
   3.6875000e+06   6.8494000e-05
   3.6885000e+06   6.8431000e-05
   3.6895000e+06   6.8369000e-05
   3.6905000e+06   6.8306000e-05
   3.6915000e+06   6.8244000e-05
   3.6925000e+06   6.8181000e-05
   3.6935000e+06   6.8119000e-05
   3.6945000e+06   6.8056000e-05
   3.6955000e+06   6.7993000e-05
   3.6965000e+06   6.7931000e-05
   3.6975000e+06   6.7868000e-05
   3.6985000e+06   6.7805000e-05
   3.6995000e+06   6.7742000e-05
   3.7005000e+06   6.7679000e-05
   3.7015000e+06   6.7616000e-05
   3.7025000e+06   6.7553000e-05
   3.7035000e+06   6.7490000e-05
   3.7045000e+06   6.7427000e-05
   3.7055000e+06   6.7364000e-05
   3.7065000e+06   6.7301000e-05
   3.7075000e+06   6.7238000e-05
   3.7085000e+06   6.7175000e-05
   3.7095000e+06   6.7112000e-05
   3.7105000e+06   6.7048000e-05
   3.7115000e+06   6.6985000e-05
   3.7125000e+06   6.6922000e-05
   3.7135000e+06   6.6858000e-05
   3.7145000e+06   6.6795000e-05
   3.7155000e+06   6.6731000e-05
   3.7165000e+06   6.6668000e-05
   3.7175000e+06   6.6604000e-05
   3.7185000e+06   6.6541000e-05
   3.7195000e+06   6.6477000e-05
   3.7205000e+06   6.6413000e-05
   3.7215000e+06   6.6350000e-05
   3.7225000e+06   6.6286000e-05
   3.7235000e+06   6.6222000e-05
   3.7245000e+06   6.6158000e-05
   3.7255000e+06   6.6094000e-05
   3.7265000e+06   6.6030000e-05
   3.7275000e+06   6.5967000e-05
   3.7285000e+06   6.5903000e-05
   3.7295000e+06   6.5839000e-05
   3.7305000e+06   6.5774000e-05
   3.7315000e+06   6.5710000e-05
   3.7325000e+06   6.5646000e-05
   3.7335000e+06   6.5582000e-05
   3.7345000e+06   6.5518000e-05
   3.7355000e+06   6.5454000e-05
   3.7365000e+06   6.5389000e-05
   3.7375000e+06   6.5325000e-05
   3.7385000e+06   6.5261000e-05
   3.7395000e+06   6.5196000e-05
   3.7405000e+06   6.5132000e-05
   3.7415000e+06   6.5067000e-05
   3.7425000e+06   6.5003000e-05
   3.7435000e+06   6.4938000e-05
   3.7445000e+06   6.4874000e-05
   3.7455000e+06   6.4809000e-05
   3.7465000e+06   6.4744000e-05
   3.7475000e+06   6.4680000e-05
   3.7485000e+06   6.4615000e-05
   3.7495000e+06   6.4550000e-05
   3.7505000e+06   6.4485000e-05
   3.7515000e+06   6.4420000e-05
   3.7525000e+06   6.4355000e-05
   3.7535000e+06   6.4290000e-05
   3.7545000e+06   6.4226000e-05
   3.7555000e+06   6.4160000e-05
   3.7565000e+06   6.4095000e-05
   3.7575000e+06   6.4030000e-05
   3.7585000e+06   6.3965000e-05
   3.7595000e+06   6.3900000e-05
   3.7605000e+06   6.3835000e-05
   3.7615000e+06   6.3770000e-05
   3.7625000e+06   6.3704000e-05
   3.7635000e+06   6.3639000e-05
   3.7645000e+06   6.3574000e-05
   3.7655000e+06   6.3508000e-05
   3.7665000e+06   6.3443000e-05
   3.7675000e+06   6.3378000e-05
   3.7685000e+06   6.3312000e-05
   3.7695000e+06   6.3247000e-05
   3.7705000e+06   6.3181000e-05
   3.7715000e+06   6.3115000e-05
   3.7725000e+06   6.3050000e-05
   3.7735000e+06   6.2984000e-05
   3.7745000e+06   6.2919000e-05
   3.7755000e+06   6.2853000e-05
   3.7765000e+06   6.2787000e-05
   3.7775000e+06   6.2721000e-05
   3.7785000e+06   6.2655000e-05
   3.7795000e+06   6.2590000e-05
   3.7805000e+06   6.2524000e-05
   3.7815000e+06   6.2458000e-05
   3.7825000e+06   6.2392000e-05
   3.7835000e+06   6.2326000e-05
